train_idx,client_ID,gender,age,martial_status,location,products_count,monthly_count,mean_spending,label
7169,c-815497904495,F,30-34,Single,City,26,1,40.86,4
7170,c-815497904495,F,15-19,Single,City,8,1,14.95,4
7171,c-877784920462,M,40-44,Married,City,183,5,88.51,2
7172,c-703706110647,F,50-54,Divorced,City,111,8,25.88,3
7173,c-197027228393,M,35-39,Single,City,30,17,4.38,3
7174,c-213474791871,F,25-29,Single,City,23,2,18.56,4
7175,c-785432616048,Other,50-54,Married,City,201,4,132.37,2
7176,c-222462011894,M,65-69,Divorced,City,24,2,32.67,4
7177,c-877784920462,M,60-64,Married,City,97,5,52.91,2
7178,c-213474791871,F,45-49,Married,Town,202,2,101.17,2
7179,c-906757616828,M,35-39,Single,City,77,4,36.32,4
7180,c-886772140485,F,15-19,Single,City,10,5,5.34,0
7181,c-806510684472,M,15-19,Single,City,2,1,10.46,0
7182,c-806510684472,M,60-64,Divorced,City,11,1,19.75,4
7183,c-613901442544,F,90-94,Married,City,134,7,37.1,4
7184,c-886772140485,F,45-49,Single,Town,88,5,22.65,4
7185,c-243540080318,Other,60-64,Married,Town,217,5,60.73,2
7186,c-058303313989,Other,20-24,Single,City,22,2,21.21,4
7187,c-806510684472,M,15-19,Single,Town,5,1,16.54,0
7188,c-613901442544,F,65-69,Divorced,City,34,7,7.69,3
7189,c-222462011894,M,30-34,Single,City,23,2,32.51,4
7190,c-440925229968,M,65-69,Single,City,41,18,4.34,3
7191,c-222462011894,M,50-54,Married,City,204,2,162.46,2
7192,c-341030744603,F,85-89,Married,City,16,9,5.89,1
7193,c-906757616828,M,25-29,Single,City,39,4,19.95,0
7194,c-906757616828,M,75-79,Divorced,City,95,4,30.13,4
7195,c-341030744603,F,75-79,Married,Town,84,9,22.05,4
7196,c-222462011894,M,85-89,Divorced,City,12,2,14.2,4
7197,c-213474791871,F,25-29,Single,City,20,2,21.36,0
7198,c-439822632729,M,60-64,Married,City,266,6,74.17,2
7199,c-906757616828,M,20-24,Single,Town,54,4,21.98,4
7200,c-806510684472,M,15-19,Single,City,13,1,16.27,4
7201,c-806510684472,M,25-29,Married,Town,29,1,80.6,0
7202,c-806510684472,M,35-39,Married,City,120,1,127.32,2
7203,c-815497904495,F,20-24,Single,City,18,1,24.5,4
7204,c-341030744603,F,65-69,Widowed,City,146,9,30.18,3
7205,c-542627206554,F,35-39,Single,City,37,3,32.34,4
7206,c-877784920462,M,15-19,Single,City,34,5,11.16,4
7207,c-886772140485,F,15-19,Single,City,18,5,7.07,4
7208,c-222462011894,M,40-44,Single,City,219,2,182.72,4
7209,c-150655618403,M,35-39,Single,City,61,3,36.16,4
7210,c-213474791871,F,15-19,Single,City,6,2,10.74,0
7211,c-877784920462,M,50-54,Single,Town,68,5,23.99,4
7212,c-222462011894,M,55-59,Divorced,City,41,2,46.21,4
7213,c-703706110647,F,15-19,Single,City,24,8,6.0,0
7214,c-222462011894,M,30-34,Married,City,172,2,146.17,4
7215,c-430835412706,F,50-54,Married,City,145,6,76.63,1
7216,c-815497904495,F,15-19,Single,City,7,1,17.06,0
7217,c-213474791871,F,50-54,Divorced,City,107,2,235.13,1
7218,c-430835412706,F,55-59,Married,Town,267,6,77.83,2
7219,c-150655618403,M,30-34,Divorced,City,34,3,31.36,4
7220,c-877784920462,M,20-24,Single,City,22,5,14.05,0
7221,c-815497904495,F,70-74,Married,Town,55,1,84.31,2
7222,c-886772140485,F,75-79,Divorced,City,53,5,21.17,4
7223,c-058303313989,Other,45-49,Married,Town,140,2,119.95,2
7224,c-806510684472,M,75-79,Widowed,City,117,1,164.11,4
7225,c-058303313989,Other,15-19,Single,City,17,2,17.4,0
7226,c-906757616828,M,40-44,Divorced,City,118,4,39.48,4
7227,c-632431874657,F,70-74,Married,City,180,12,27.33,4
7228,c-899395146387,Other,45-49,Married,City,324,7,82.17,2
7229,c-714148374900,F,60-64,Married,City,131,10,28.96,4
7230,c-222462011894,M,35-39,Single,Town,42,2,36.21,4
7231,c-439822632729,M,50-54,Married,City,347,6,78.04,2
7232,c-049306088808,M,20-24,Single,Town,12,12,0.67,3
7233,c-603459178291,F,40-44,Married,City,308,11,43.26,4
7234,c-222462011894,M,50-54,Married,City,234,2,129.64,2
7235,c-806510684472,M,65-69,Divorced,City,36,1,30.49,4
7236,c-222462011894,M,25-29,Single,City,16,2,24.81,0
7237,c-703706110647,F,30-34,Single,City,81,8,17.01,3
7238,c-774980346637,F,45-49,Single,City,61,4,37.79,4
7239,c-886772140485,F,15-19,Single,City,9,5,3.55,4
7240,c-806510684472,M,35-39,Single,City,7,1,33.46,4
7241,c-613901442544,F,50-54,Divorced,City,68,7,22.62,4
7242,c-906757616828,M,65-69,Married,City,293,4,107.67,2
7243,c-906757616828,M,85-89,Married,City,108,4,58.9,2
7244,c-439822632729,M,45-49,Single,City,47,6,17.08,4
7245,c-806510684472,M,25-29,Single,City,8,1,20.96,0
7246,c-886772140485,F,50-54,Divorced,City,366,5,129.33,2
7247,c-430835412706,F,80-84,Widowed,City,195,6,53.74,4
7248,c-774980346637,F,20-24,Married,City,176,4,74.01,4
7249,c-439822632729,M,45-49,Married,Town,278,6,67.14,2
7250,c-613901442544,F,35-39,Married,City,271,7,63.26,2
7251,c-341030744603,F,20-24,Single,City,42,9,7.45,4
7252,c-532184942301,F,70-74,Divorced,Town,60,15,9.93,3
7253,c-542627206554,F,45-49,Married,City,193,3,125.48,2
7254,c-714148374900,F,45-49,Married,City,203,10,41.42,4
7255,c-542627206554,F,65-69,Married,City,98,3,99.02,1
7256,c-906757616828,M,50-54,Divorced,City,585,4,211.8,2
7257,c-733781404252,F,45-49,Divorced,City,84,21,10.04,3
7258,c-213474791871,F,35-39,Single,City,240,2,165.28,4
7259,c-221929854393,M,50-54,Single,City,34,7,19.39,1
7260,c-703706110647,F,70-74,Divorced,City,131,8,20.38,3
7261,c-877784920462,M,75-79,Widowed,City,182,5,82.83,4
7262,c-877784920462,M,55-59,Single,Town,28,5,20.68,1
7263,c-886772140485,F,65-69,Divorced,Town,137,5,90.19,1
7264,c-906757616828,M,45-49,Divorced,City,58,4,37.12,4
7265,c-906757616828,M,25-29,Single,City,44,4,22.67,0
7266,c-613901442544,F,45-49,Married,City,268,7,61.91,2
7267,c-877784920462,M,50-54,Divorced,City,490,5,114.62,2
7268,c-430835412706,F,45-49,Married,Town,237,6,88.64,2
7269,c-542627206554,F,65-69,Married,City,216,3,83.55,2
7270,c-815497904495,F,20-24,Married,City,21,1,67.51,0
7271,c-815497904495,F,15-19,Single,City,2,1,12.1,0
7272,c-774980346637,F,55-59,Married,City,497,4,177.84,2
7273,c-542627206554,F,65-69,Divorced,City,42,3,31.58,4
7274,c-906757616828,M,20-24,Single,City,47,4,26.1,0
7275,c-603459178291,F,85-89,Divorced,City,11,11,0.78,4
7276,c-856706852038,Other,90-94,Divorced,City,51,8,14.82,3
7277,c-978031852818,M,75-79,Married,Town,317,8,63.97,2
7278,c-774980346637,F,60-64,Single,City,37,4,22.63,4
7279,c-213474791871,F,35-39,Divorced,City,401,2,184.97,2
7280,c-815497904495,F,60-64,Married,City,36,1,90.23,2
7281,c-774980346637,F,60-64,Married,Town,141,4,106.08,1
7282,c-150655618403,M,40-44,Married,City,174,3,146.01,2
7283,c-877784920462,M,35-39,Married,City,258,5,83.5,2
7284,c-150655618403,M,15-19,Single,City,42,3,21.05,4
7285,c-785432616048,Other,45-49,Divorced,City,44,4,22.63,4
7286,c-906757616828,M,45-49,Married,City,324,4,134.12,2
7287,c-512561918107,Other,40-44,Widowed,Town,60,6,19.01,4
7288,c-542627206554,F,25-29,Single,Town,37,3,25.75,0
7289,c-612808850463,Other,20-24,Single,City,15,9,3.25,4
7290,c-774980346637,F,35-39,Single,City,115,4,38.01,4
7291,c-213474791871,F,40-44,Married,City,153,2,107.11,2
7292,c-532184942301,F,40-44,Married,City,286,15,40.69,4
7293,c-221929854393,M,25-29,Single,City,24,7,8.22,0
7294,c-430835412706,F,20-24,Single,Town,40,6,13.59,0
7295,c-995430766442,M,40-44,Married,City,159,11,26.88,4
7296,c-714148374900,F,40-44,Married,City,258,10,43.2,4
7297,c-542627206554,F,30-34,Married,Town,220,3,105.88,4
7298,c-150655618403,M,55-59,Married,City,101,3,131.45,1
7299,c-774980346637,F,40-44,Married,Town,123,4,120.01,1
7300,c-213474791871,F,65-69,Widowed,City,261,2,152.57,4
7301,c-705161154877,M,80-84,Married,Town,121,10,22.47,4
7302,c-222462011894,M,45-49,Single,City,27,2,43.37,1
7303,c-806510684472,M,45-49,Single,Town,25,1,176.97,1
7304,c-806510684472,M,20-24,Single,Town,1,1,15.04,0
7305,c-213474791871,F,70-74,Divorced,City,26,2,21.99,4
7306,c-815497904495,F,20-24,Single,City,6,1,25.92,0
7307,c-906757616828,M,25-29,Single,City,72,4,25.27,4
7308,c-776435390867,M,45-49,Single,City,80,14,12.7,4
7309,c-613901442544,F,20-24,Single,City,43,7,11.26,4
7310,c-886772140485,F,70-74,Married,Town,128,5,41.0,4
7311,c-213474791871,F,65-69,Married,City,91,2,125.1,2
7312,c-150655618403,M,50-54,Married,City,92,3,136.14,1
7313,c-542627206554,F,80-84,Divorced,City,49,3,25.03,4
7314,c-776435390867,M,45-49,Married,City,367,14,42.72,4
7315,c-213474791871,F,50-54,Divorced,City,27,2,51.16,1
7316,c-877784920462,M,45-49,Single,City,43,5,15.68,4
7317,c-542627206554,F,30-34,Married,City,290,3,139.39,4
7318,c-603459178291,F,50-54,Married,City,211,11,36.85,4
7319,c-542627206554,F,35-39,Single,City,102,3,29.26,4
7320,c-774980346637,F,55-59,Divorced,City,85,4,42.18,4
7321,c-886772140485,F,35-39,Married,City,198,5,57.35,2
7322,c-815497904495,F,20-24,Single,City,26,1,25.03,4
7323,c-978031852818,M,40-44,Married,Town,236,8,72.57,2
7324,c-815497904495,F,55-59,Divorced,City,7,1,48.0,1
7325,c-430835412706,F,75-79,Divorced,City,12,6,3.31,3
7326,c-906757616828,M,40-44,Married,Town,196,4,145.98,2
7327,c-705161154877,M,50-54,Married,City,142,10,28.31,4
7328,c-714148374900,F,55-59,Married,City,188,10,33.46,4
7329,c-439822632729,M,40-44,Married,Town,276,6,70.1,2
7330,c-542627206554,F,60-64,Single,City,291,3,149.9,4
7331,c-774980346637,F,45-49,Single,City,44,4,26.96,4
7332,c-213474791871,F,75-79,Divorced,Town,47,2,26.23,4
7333,c-703706110647,F,40-44,Married,City,288,8,92.79,2
7334,c-222462011894,M,60-64,Married,Town,210,2,121.18,2
7335,c-774980346637,F,35-39,Married,Town,338,4,113.83,2
7336,c-774980346637,F,65-69,Married,Town,226,4,116.26,2
7337,c-430835412706,F,35-39,Single,City,35,6,16.49,4
7338,c-058303313989,Other,40-44,Married,City,117,2,150.81,2
7339,c-058303313989,Other,20-24,Single,City,23,2,21.33,4
7340,c-542627206554,F,50-54,Single,City,57,3,40.87,4
7341,c-542627206554,F,35-39,Divorced,Town,33,3,32.02,4
7342,c-430835412706,F,70-74,Divorced,Town,34,6,10.85,4
7343,c-221929854393,M,75-79,Widowed,City,305,7,66.73,4
7344,c-815497904495,F,15-19,Single,Town,4,1,17.78,0
7345,c-978031852818,M,55-59,Single,City,85,8,21.53,3
7346,c-150655618403,M,40-44,Single,City,51,3,37.94,4
7347,c-150655618403,M,75-79,Married,City,154,3,116.83,2
7348,c-339575700373,M,45-49,Married,City,104,9,47.68,1
7349,c-430835412706,F,45-49,Married,City,329,6,85.16,2
7350,c-222462011894,M,70-74,Married,City,213,2,100.31,2
7351,c-341030744603,F,45-49,Married,City,165,9,40.92,4
7352,c-806510684472,M,35-39,Single,City,1,1,34.44,3
7353,c-886772140485,F,65-69,Married,Town,229,5,64.43,2
7354,c-806510684472,M,20-24,Married,City,36,1,74.44,0
7355,c-774980346637,F,15-19,Single,City,23,4,9.51,4
7356,c-886772140485,F,45-49,Married,City,354,5,74.7,2
7357,c-978031852818,M,50-54,Divorced,Town,76,8,14.87,3
7358,c-542627206554,F,40-44,Married,City,330,3,130.53,2
7359,c-906757616828,M,25-29,Single,City,29,4,23.86,0
7360,c-213474791871,F,15-19,Single,City,28,2,14.54,4
7361,c-213474791871,F,25-29,Single,City,15,2,17.46,0
7362,c-431938009945,F,50-54,Divorced,City,43,18,5.54,4
7363,c-430835412706,F,50-54,Married,City,218,6,75.63,2
7364,c-222462011894,M,50-54,Single,Town,20,2,38.26,1
7365,c-703706110647,F,55-59,Divorced,City,98,8,16.76,3
7366,c-222462011894,M,30-34,Married,City,98,2,126.78,4
7367,c-806510684472,M,25-29,Single,Town,22,1,23.69,4
7368,c-613901442544,F,15-19,Single,City,20,7,5.89,0
7369,c-806510684472,M,85-89,Widowed,Town,26,1,27.38,4
7370,c-430835412706,F,45-49,Married,City,120,6,78.74,1
7371,c-542627206554,F,40-44,Single,City,82,3,31.53,4
7372,c-876329876232,F,30-34,Married,Town,270,13,39.54,4
7373,c-774980346637,F,75-79,Married,City,175,4,81.52,2
7374,c-906757616828,M,35-39,Divorced,City,32,4,37.62,4
7375,c-339575700373,M,35-39,Married,City,109,9,35.65,4
7376,c-877784920462,M,60-64,Married,City,170,5,54.08,2
7377,c-213474791871,F,30-34,Single,Town,40,2,36.6,4
7378,c-028228020384,Other,50-54,Married,City,329,15,33.96,4
7379,c-613901442544,F,30-34,Single,Town,81,7,20.62,4
7380,c-906757616828,M,40-44,Married,City,278,4,132.31,2
7381,c-150655618403,M,80-84,Married,City,107,3,76.88,2
7382,c-906757616828,M,60-64,Single,City,279,4,148.83,4
7383,c-886772140485,F,30-34,Single,City,69,5,16.89,4
7384,c-268301464383,M,25-29,Single,City,33,13,5.64,0
7385,c-430835412706,F,85-89,Divorced,City,24,6,6.67,4
7386,c-222462011894,M,40-44,Married,City,51,2,142.29,1
7387,c-970669382377,Other,50-54,Divorced,City,72,3,40.32,4
7388,c-339575700373,M,35-39,Single,City,62,9,18.94,4
7389,c-806510684472,M,60-64,Divorced,City,33,1,33.89,4
7390,c-877784920462,M,30-34,Married,City,324,5,78.45,4
7391,c-705161154877,M,45-49,Married,City,168,10,33.68,4
7392,c-815497904495,F,25-29,Single,City,5,1,20.66,0
7393,c-213474791871,F,40-44,Married,City,177,2,116.97,2
7394,c-632431874657,F,75-79,Married,City,184,12,30.52,4
7395,c-774980346637,F,60-64,Married,City,207,4,111.68,2
7396,c-906757616828,M,50-54,Single,City,114,4,40.85,4
7397,c-150655618403,M,35-39,Single,City,94,3,38.98,4
7398,c-430835412706,F,45-49,Divorced,City,342,6,103.33,2
7399,c-213474791871,F,40-44,Single,City,8,2,28.74,1
7400,c-774980346637,F,65-69,Married,City,80,4,94.75,1
7401,c-876329876232,F,55-59,Divorced,City,44,13,7.19,3
7402,c-856706852038,Other,30-34,Divorced,City,109,8,22.99,3
7403,c-603459178291,F,65-69,Married,City,82,11,17.94,4
7404,c-705161154877,M,55-59,Single,City,21,10,10.07,1
7405,c-774980346637,F,50-54,Single,City,91,4,44.57,4
7406,c-995430766442,M,55-59,Married,City,208,11,34.66,4
7407,c-886772140485,F,45-49,Single,Town,55,5,19.16,4
7408,c-222462011894,M,70-74,Married,City,64,2,96.95,1
7409,c-886772140485,F,45-49,Married,City,189,5,82.86,2
7410,c-774980346637,F,70-74,Divorced,City,62,4,34.8,4
7411,c-995430766442,M,50-54,Divorced,City,60,11,13.1,3
7412,c-886772140485,F,70-74,Divorced,City,66,5,18.98,4
7413,c-815497904495,F,25-29,Single,City,16,1,15.76,4
7414,c-806510684472,M,40-44,Single,City,32,1,33.86,4
7415,c-613901442544,F,50-54,Divorced,Town,41,7,19.11,1
7416,c-613901442544,F,15-19,Single,City,14,7,5.71,0
7417,c-613901442544,F,50-54,Married,Town,229,7,91.72,2
7418,c-150655618403,M,15-19,Single,Town,9,3,10.78,0
7419,c-221929854393,M,45-49,Married,City,196,7,63.84,2
7420,c-815497904495,F,25-29,Single,City,20,1,23.56,4
7421,c-542627206554,F,70-74,Divorced,City,53,3,19.92,4
7422,c-785432616048,Other,40-44,Single,City,108,4,31.41,4
7423,c-213474791871,F,50-54,Married,City,223,2,163.1,2
7424,c-150655618403,M,35-39,Single,City,46,3,35.57,4
7425,c-806510684472,M,85-89,Divorced,City,12,1,15.73,4
7426,c-512561918107,Other,80-84,Divorced,City,28,6,11.95,3
7427,c-612808850463,Other,80-84,Married,City,39,9,18.89,1
7428,c-703706110647,F,60-64,Married,City,222,8,55.65,2
7429,c-886772140485,F,40-44,Single,Town,342,5,99.73,4
7430,c-542627206554,F,50-54,Married,Town,124,3,152.95,1
7431,c-805055640242,F,85-89,Married,City,227,17,20.51,4
7432,c-439822632729,M,20-24,Single,City,36,6,13.63,0
7433,c-774980346637,F,40-44,Divorced,City,58,4,34.29,4
7434,c-150655618403,M,15-19,Single,Town,25,3,16.59,4
7435,c-815497904495,F,35-39,Single,Town,12,1,39.7,4
7436,c-150655618403,M,50-54,Married,City,207,3,152.62,2
7437,c-213474791871,F,25-29,Single,City,22,2,19.93,4
7438,c-815497904495,F,40-44,Divorced,City,6,1,31.87,1
7439,c-341030744603,F,50-54,Married,City,96,9,27.49,4
7440,c-603459178291,F,50-54,Divorced,Town,244,11,39.35,3
7441,c-886772140485,F,45-49,Married,City,253,5,84.37,2
7442,c-360663773955,F,75-79,Divorced,City,54,22,5.26,3
7443,c-995430766442,M,65-69,Married,City,103,11,17.27,4
7444,c-774980346637,F,55-59,Divorced,City,570,4,211.67,2
7445,c-613901442544,F,45-49,Married,City,289,7,87.65,2
7446,c-886772140485,F,45-49,Married,Town,213,5,80.65,2
7447,c-542627206554,F,70-74,Married,City,156,3,78.98,2
7448,c-542627206554,F,20-24,Married,City,194,3,90.79,4
7449,c-613901442544,F,45-49,Divorced,Town,297,7,97.07,2
7450,c-150655618403,M,70-74,Divorced,City,177,3,126.85,2
7451,c-774980346637,F,55-59,Divorced,City,565,4,186.22,2
7452,c-774980346637,F,60-64,Married,Town,133,4,113.44,1
7453,c-439822632729,M,40-44,Married,City,117,6,71.08,1
7454,c-150655618403,M,85-89,Widowed,Town,18,3,25.6,1
7455,c-213474791871,F,60-64,Divorced,City,7,2,25.77,1
7456,c-703706110647,F,60-64,Divorced,City,68,8,17.49,3
7457,c-970669382377,Other,45-49,Married,Town,192,3,148.99,2
7458,c-460910706311,F,70-74,Married,City,290,19,26.35,4
7459,c-613901442544,F,40-44,Single,City,261,7,91.44,4
7460,c-213474791871,F,75-79,Divorced,City,167,2,145.44,2
7461,c-213474791871,F,90-94,Married,Town,127,2,58.93,2
7462,c-542627206554,F,20-24,Single,City,25,3,18.09,0
7463,c-583836154097,Other,60-64,Divorced,City,34,10,9.14,4
7464,c-815497904495,F,35-39,Married,City,4,1,119.06,2
7465,c-774980346637,F,50-54,Married,City,219,4,112.31,2
7466,c-978031852818,M,80-84,Divorced,City,29,8,6.86,3
7467,c-774980346637,F,40-44,Married,City,323,4,128.57,2
7468,c-978031852818,M,75-79,Married,City,269,8,50.87,2
7469,c-213474791871,F,40-44,Married,Town,139,2,105.29,2
7470,c-439822632729,M,55-59,Married,City,194,6,94.62,2
7471,c-703706110647,F,35-39,Married,City,213,8,60.02,2
7472,c-430835412706,F,75-79,Married,City,212,6,59.02,2
7473,c-978031852818,M,30-34,Single,City,78,8,19.59,3
7474,c-542627206554,F,55-59,Married,Town,117,3,126.14,1
7475,c-774980346637,F,60-64,Divorced,City,48,4,32.34,4
7476,c-906757616828,M,80-84,Widowed,City,49,4,27.25,4
7477,c-886772140485,F,60-64,Widowed,Town,51,5,17.99,4
7478,c-774980346637,F,35-39,Married,Town,303,4,119.81,2
7479,c-703706110647,F,65-69,Married,City,231,8,55.31,2
7480,c-703706110647,F,30-34,Single,Town,99,8,17.75,3
7481,c-439822632729,M,40-44,Married,City,237,6,69.38,2
7482,c-341030744603,F,45-49,Married,City,151,9,35.28,4
7483,c-703706110647,F,40-44,Married,City,199,8,76.47,1
7484,c-268301464383,M,75-79,Married,Town,109,13,23.67,4
7485,c-430835412706,F,25-29,Single,Town,52,6,13.24,4
7486,c-815497904495,F,45-49,Married,City,37,1,111.68,1
7487,c-703706110647,F,40-44,Single,Town,52,8,14.89,3
7488,c-541172162324,M,40-44,Single,City,346,15,42.01,3
7489,c-168054532027,M,55-59,Divorced,Town,90,16,11.69,4
7490,c-058303313989,Other,25-29,Single,Town,12,2,23.64,0
7491,c-906757616828,M,60-64,Married,City,156,4,96.48,2
7492,c-877784920462,M,20-24,Married,City,86,5,37.77,0
7493,c-613901442544,F,45-49,Married,City,259,7,77.2,2
7494,c-049306088808,M,40-44,Married,Town,178,12,41.2,4
7495,c-150655618403,M,70-74,Married,City,72,3,103.53,1
7496,c-613901442544,F,70-74,Divorced,Town,47,7,10.87,4
7497,c-906757616828,M,55-59,Divorced,Town,72,4,38.93,4
7498,c-430835412706,F,25-29,Single,Town,21,6,12.94,0
7499,c-222462011894,M,45-49,Married,City,12,2,118.98,1
7500,c-703706110647,F,45-49,Married,City,260,8,75.51,2
7501,c-774980346637,F,65-69,Divorced,City,186,4,159.69,1
7502,c-213474791871,F,55-59,Single,City,44,2,41.7,4
7503,c-906757616828,M,35-39,Married,City,223,4,120.91,2
7504,c-774980346637,F,40-44,Married,City,339,4,115.61,2
7505,c-774980346637,F,40-44,Single,Town,102,4,32.81,4
7506,c-815497904495,F,25-29,Single,City,8,1,22.53,0
7507,c-613901442544,F,25-29,Married,City,146,7,42.52,0
7508,c-150655618403,M,30-34,Single,Town,67,3,28.9,4
7509,c-774980346637,F,70-74,Single,City,58,4,20.0,4
7510,c-542627206554,F,85-89,Widowed,Town,32,3,28.67,4
7511,c-774980346637,F,35-39,Married,Town,275,4,111.56,2
7512,c-899395146387,Other,65-69,Divorced,City,376,7,85.77,2
7513,c-222462011894,M,40-44,Married,City,62,2,109.01,1
7514,c-314814316308,Other,15-19,Single,City,8,1,12.95,4
7515,c-815497904495,F,15-19,Single,City,13,1,15.41,4
7516,c-430835412706,F,70-74,Widowed,Town,143,6,79.22,1
7517,c-806510684472,M,65-69,Married,City,14,1,83.26,1
7518,c-430835412706,F,80-84,Widowed,City,31,6,9.51,4
7519,c-776435390867,M,80-84,Widowed,City,74,14,8.94,3
7520,c-886772140485,F,45-49,Married,City,148,5,90.19,1
7521,c-213474791871,F,15-19,Single,Town,11,2,14.15,0
7522,c-542627206554,F,50-54,Married,City,371,3,131.83,2
7523,c-213474791871,F,40-44,Single,City,64,2,173.7,1
7524,c-705161154877,M,30-34,Single,City,19,10,4.53,3
7525,c-815497904495,F,50-54,Divorced,City,231,1,233.93,2
7526,c-213474791871,F,15-19,Single,City,13,2,9.96,4
7527,c-430835412706,F,70-74,Married,City,246,6,67.26,2
7528,c-150655618403,M,40-44,Divorced,Town,29,3,27.65,4
7529,c-886772140485,F,30-34,Married,City,230,5,71.85,4
7530,c-815497904495,F,30-34,Married,City,80,1,126.74,4
7531,c-703706110647,F,50-54,Married,City,285,8,91.79,2
7532,c-603459178291,F,45-49,Married,City,189,11,36.53,4
7533,c-705161154877,M,70-74,Divorced,Town,37,10,6.0,3
7534,c-774980346637,F,20-24,Single,City,38,4,20.77,0
7535,c-213474791871,F,25-29,Single,City,33,2,18.73,4
7536,c-439822632729,M,65-69,Married,City,174,6,60.11,2
7537,c-774980346637,F,45-49,Married,City,219,4,140.29,2
7538,c-222462011894,M,25-29,Single,City,41,2,23.88,4
7539,c-815497904495,F,50-54,Single,City,46,1,39.95,4
7540,c-774980346637,F,70-74,Divorced,City,92,4,28.27,4
7541,c-785432616048,Other,50-54,Single,City,233,4,200.83,1
7542,c-806510684472,M,50-54,Married,City,173,1,142.04,2
7543,c-815497904495,F,55-59,Divorced,City,6,1,32.36,1
7544,c-978031852818,M,40-44,Married,City,253,8,58.02,2
7545,c-774980346637,F,30-34,Married,City,287,4,118.21,4
7546,c-058303313989,Other,50-54,Married,City,208,2,146.71,2
7547,c-222462011894,M,20-24,Single,Town,8,2,18.57,0
7548,c-213474791871,F,35-39,Single,City,401,2,183.96,4
7549,c-970669382377,Other,30-34,Single,City,51,3,30.9,4
7550,c-886772140485,F,15-19,Single,Town,20,5,6.88,4
7551,c-806510684472,M,55-59,Married,City,137,1,130.56,2
